"","DMA_CODE","month","V1","YRMO","COS_NRX_CHN_PSO","Calls_comb","TV_GRP","lag.1.COS_NRX_CHN_PSO","lag.2.COS_NRX_CHN_PSO","lag.3.COS_NRX_CHN_PSO","lag.1.Calls_comb","lag.2.Calls_comb","lag.3.Calls_comb","lag.4.Calls_comb","lag.5.Calls_comb","lag.1.TV_GRP","lag.2.TV_GRP","lag.3.TV_GRP","lag.4.TV_GRP","lag.5.TV_GRP","calls_adstock_4_0.6","ln_calls_adstock_4_0.6","calls_adstock_4_0.7","ln_calls_adstock_4_0.7","calls_adstock_4_0.8","ln_calls_adstock_4_0.8","TV_GRP_adstock_4_0.6","ln_TV_GRP_adstock_4_0.6","TV_GRP_adstock_4_0.7","ln_TV_GRP_adstock_4_0.7","TV_GRP_adstock_4_0.8","ln_TV_GRP_adstock_4_0.8","calls_adstock_5_0.6","ln_calls_adstock_5_0.6","calls_adstock_5_0.7","ln_calls_adstock_5_0.7","calls_adstock_5_0.8","ln_calls_adstock_5_0.8","TV_GRP_adstock_5_0.6","ln_TV_GRP_adstock_5_0.6","TV_GRP_adstock_5_0.7","ln_TV_GRP_adstock_5_0.7","TV_GRP_adstock_5_0.8","ln_TV_GRP_adstock_5_0.8","calls_adstock_6_0.6","ln_calls_adstock_6_0.6","calls_adstock_6_0.7","ln_calls_adstock_6_0.7","calls_adstock_6_0.8","ln_calls_adstock_6_0.8","TV_GRP_adstock_6_0.6","ln_TV_GRP_adstock_6_0.6","TV_GRP_adstock_6_0.7","ln_TV_GRP_adstock_6_0.7","TV_GRP_adstock_6_0.8","calls_adstock_2_0.6","ln_TV_GRP_adstock_6_0.8","ln_calls_adstock_2_0.6","calls_adstock_2_0.7","ln_calls_adstock_2_0.7","calls_adstock_2_0.8","ln_calls_adstock_2_0.8","TV_GRP_adstock_2_0.6","ln_TV_GRP_adstock_2_0.6","TV_GRP_adstock_2_0.7","ln_TV_GRP_adstock_2_0.7","TV_GRP_adstock_2_0.8","ln_TV_GRP_adstock_2_0.8","dummy","TV_GRP_adstock_2_0.4","ln_TV_GRP_adstock_2_0.4","TV_GRP_adstock_2_0.2","ln_TV_GRP_adstock_2_0.2","ln_calls_adstock_6_0.8_by_carry","ln_Calls_Comb","Market_Nrx","Market_Share","Market_Sales","ln_TV_GRP","ln_calls_adstock_6_0.6_try"
"300",559,5,3001,202005,7,0,0.12,8,10,13,0,6,40,15,5,0.26,0.13,0.12,0.19,0.36,10.8,2.46809953147162,16.66,2.87130219517581,24.32,3.23159459727598,0.34872,0.299155994525409,0.40686,0.341360270693989,0.47264,0.387056708424809,12.744,2.6206023652419,20.2615,3.05689792545784,30.464,3.44884403512951,0.373344,0.317248641653454,0.452479,0.373271751808088,0.550464,0.438554240972145,13.1328,2.64849833700873,21.10185,3.09566131542743,32.1024,3.49960578730734,0.4013376,0.337427209061275,0.5129842,0.414083991922875,0.6684288,0,0.511882345239136,0,0,0,0,0,0.276,0.243730184922598,0.302,0.263901543786378,0.328,0.283674051054242,"dummy",0.224,0.202124184090134,0.172,0.158711691154821,0.388845087478593,0,14,0.466666666666667,7,0.113328685307003,0.176566555800582
"301",560,1,3011,202001,139,428,2,110,109,103,249,276,219,228,370,3.88,4.14,8.16,5.82,6.16,724.064,6.58625992682066,812.657,6.70153890127738,915.968,6.82107257524626,7.58096,2.14954579535275,9.54348,2.35550765939683,11.93152,2.55966774194575,753.6128,6.62620477001555,867.3998,6.7666522076955,1009.3568,6.91805881477783,8.335232,2.23379562938974,10.940862,2.47996629966343,14.315392,2.72885833577826,782.384,6.66362299722944,929.5857,6.83581417286222,1130.5984,7.03138642549923,8.8142336,2.28383374011522,11.9761732,2.56311484500284,16.3339008,577.4,2.85266416783896,6.36026567084456,602.3,6.40241458544672,627.2,6.44285858710455,4.328,1.67297593323809,4.716,1.74326926006762,5.104,1.80894429398216,"dummy",3.552,1.51556669682403,2.776,1.32866524828325,0.0633458236531462,6.06145691892802,919,0.151086956521739,780,1.09861228866811,0.00724306847524939
"302",560,2,3021,202002,129,367,1.21,139,110,109,428,249,276,219,228,2,3.88,4.14,8.16,5.82,773.056,6.65164422239368,883.278,6.7847714928373,1010.072,6.9187664331019,4.70104,1.74064861433776,5.93122,1.93603584388355,7.41288,2.12976386482734,801.4384,6.68765509193335,935.8599,6.84253375131537,1099.7744,7.00376921109471,5.758576,1.91081221697728,7.890436,2.18497609219272,10.755216,2.46429705698272,819.16768,6.7095088071584,974.17986,6.88262192577989,1174.48544,7.06943648168478,6.2111392,1.97562694158966,8.8686034,2.28935834393998,12.6623136,623.8,2.61464121022569,6.43743159852548,666.6,6.50368919178768,709.4,6.56582819167796,2.41,1.22671229129543,2.61,1.28370777234479,2.81,1.33762918913861,"dummy",2.01,1.10194007876078,1.61,0.959350221334602,0.050495974869177,5.90808293816893,752,0.171314741035857,623,0.792992515529661,0.00891037026183054
"303",560,3,3031,202003,127,220,1.35,129,139,110,367,428,249,276,219,1.21,2,3.88,4.14,8.16,648.064,6.47553132509328,772.027,6.65031397682607,915.008,6.82002509826045,3.63408,1.53343768956423,4.50784,1.70617253178799,5.58456,1.88472751443583,683.8336,6.52917588904442,838.2946,6.73256177713504,1028.0576,6.9363987109438,4.170624,1.64299337756207,5.501854,1.87208736700026,7.280304,2.11387968269904,700.86304,6.55373828527629,875.10193,6.77548244261476,1099.81952,7.00381019958,4.8051456,1.75874469666132,6.8733052,2.06347794885171,9.9541728,440.2,2.39372046129644,6.08949828737935,476.9,6.16940150558411,513.6,6.24338989984764,2.076,1.1236300516434,2.197,1.1622128700777,2.318,1.19936219176825,"dummy",1.834,1.04168914126849,1.592,0.952429778490028,0.0538754630736923,5.39816270151775,793,0.159949622166247,666,0.854415328156068,0.00825407844493235
"304",560,4,3041,202004,134,0,3,127,129,139,220,367,428,249,276,1.35,1.21,2,3.88,4.14,356.568,5.87932555383668,480.634,6.17718448950933,630.016,6.4473312187966,4.6776,1.73652860822864,5.2239,1.82839671990897,5.8784,1.92838606675988,388.8384,5.96573229427893,540.4189,6.29419328606478,732.0064,6.59715443309001,5.180448,1.82139076075157,6.155488,1.96787961473573,7.467648,2.13625278415167,410.30016,6.01932326424676,586.80622,6.37639733575938,822.44608,6.71349807084984,5.5023744,1.87216740250629,6.8512978,2.06067884297044,8.8242432,132,2.2848531267987,4.89034912822175,154,5.04342511691925,176,5.17614973257383,3.81,1.57069708411767,3.945,1.59837696507468,4.08,1.62531126159039,"dummy",3.54,1.51292701205326,3.27,1.45161382724053,0.0524492036785144,0,716,0.186889818688982,582,1.38629436111989,0.00839515099616006
"305",560,5,3051,202005,14,9,1.24,134,127,129,0,220,367,428,249,3,1.35,1.21,2,3.88,167.472,5.12676956387748,242.681,5.49585999288104,337.704,5.82512656961522,3.78736,1.56597911125934,4.41653,1.6894553890201,5.12352,1.81213709457986,222.9408,5.41138173121113,345.4438,5.847720612113,513.0128,6.24224816786883,4.04656,1.61870682305442,4.89673,1.77439795997728,5.94272,1.93769362856962,242.30304,5.49430774457373,387.29323,5.96176080161267,594.60512,6.38957789714631,4.3482688,1.67677291975672,5.5488416,1.87928817904465,7.2141184,9,2.10585442984489,2.30258509299405,9,2.30258509299405,9,2.30258509299405,3.04,1.39624469197306,3.34,1.46787434811231,3.64,1.53471436623816,"dummy",2.44,1.23547147138531,1.84,1.04380405217311,0.0473302066455282,2.30258509299405,155,0.0897435897435897,141,0.806475865866949,0.0352199214395752
"306",561,1,3061,202001,55,211,0.47,37,33,51,93,124,182,121,187,0.91,1,2.04,1.32,1.46,350.752,5.86292638183477,399.286,5.99217929161726,457.944,6.12892819826011,1.81664,1.03554468520053,2.29672,1.19292803479318,2.88248,1.35647412470741,366.4336,5.90654262205614,428.3381,6.06224472041903,507.5056,6.23147622821067,1.987712,1.09450787708302,2.613652,1.28471889533663,3.423152,1.48685256411076,380.97472,5.94535442840624,459.76719,6.13289290458974,568.78176,6.34525341031943,2.1012416,1.13180254743496,2.8590342,1.3504169449158,3.9015648,266.8,1.58955450107498,5.59024043325707,276.1,5.62437845186893,285.4,5.65738943508649,1.016,0.701115350209122,1.107,0.745265134822052,1.198,0.78754785598143,"dummy",0.834,0.606499373834273,0.652,0.501986675098786,0.166980352903143,5.35658627467201,440,0.124716553287982,385,0.385262400790645,0.0134815293161139
"307",561,2,3071,202002,36,148,0.28,55,37,33,211,93,124,182,121,0.47,0.91,1,2.04,1.32,334.864,5.81670631612023,383.802,5.95272891628324,439.808,6.08860940649434,1.1056,0.744600462148861,1.3979,0.874593354317946,1.7504,1.01174635564645,358.4512,5.88457842385803,427.5002,6.06029120478218,514.3552,6.24485637166184,1.369984,0.862883204069399,1.887704,1.06046172270301,2.585984,1.27703291337711,367.86016,5.91041760202348,447.83667,6.10665905764429,554.00448,6.31897618578593,1.4726272,0.905281229096389,2.1095564,1.13448007936162,3.0185216,274.6,1.39091407379617,5.6189505391395,295.7,5.69272152729678,316.8,5.76142225410262,0.562,0.445967051417494,0.609,0.475612868010246,0.656,0.504405055963068,"dummy",0.468,0.383900930192324,0.374,0.317726193800158,0.112838860460463,5.00394630594546,363,0.0989010989010989,327,0.246860077931526,0.01623741099457
"308",561,3,3081,202003,55,100,0.29,36,55,37,148,211,93,124,182,0.28,0.47,0.91,1,2.04,284.848,5.65546020100892,338.889,5.82861909371885,401.056,5.99659138239978,0.82376,0.600900304047502,1.02843,0.707262094811608,1.28072,0.824491182589032,300.9184,5.71015678218913,368.6614,5.91258745151134,451.8464,6.11555299513716,0.95336,0.669550966704759,1.26853,0.819132044632189,1.69032,0.989660145646481,315.07072,5.75596598601635,399.25014,5.99208970165815,511.48416,6.23926980321785,1.1119904,0.747630820379139,1.6113928,0.959883718846237,2.3587872,188.8,1.21157995643517,5.24597088617583,203.6,5.32105685351753,218.4,5.39089654784113,0.458,0.377065633586467,0.486,0.396087946295567,0.514,0.414755155015257,"dummy",0.402,0.337899788612398,0.346,0.297137231222536,0.168628913600482,4.61512051684126,361,0.151933701657459,306,0.254642218373581,0.015900458524907
"309",561,4,3091,202004,58,5,0.69,55,36,55,100,148,211,93,124,0.29,0.28,0.47,0.91,1,163.856,5.10507236557969,219.893,5.39767842137713,287.752,5.66556818821894,1.06632,0.7257692473772,1.19141,0.784545172271616,1.34184,0.850936945164568,175.9088,5.17563434554746,242.2223,5.49397583996731,325.8448,5.7894854404936,1.184256,0.781275267130603,1.409901,0.879585667820631,1.714576,0.998635771761086,185.55104,5.22870487456452,263.06298,5.57618763530132,366.47712,5.90666105821135,1.262016,0.816256451055296,1.577971,0.947002655423469,2.042256,65,1.11259934545733,4.18965474202643,75,4.33073334028633,85,4.45434729625351,0.864,0.6227247162634,0.893,0.638162872227186,0.922,0.653366310548101,"dummy",0.806,0.591114454994794,0.748,0.558472277233344,0.105476090325203,1.79175946922805,372,0.155495978552279,314,0.524728528934982,0.0140179755350255
"310",561,5,3101,202005,10,0,0.29,58,55,36,5,100,148,211,93,0.69,0.29,0.28,0.47,0.91,70.968,4.2762215757769,103.264,4.64692614422842,143.776,4.9751877203579,0.86888,0.625339320954703,1.01114,0.698701725473274,1.17096,0.775169466037335,98.3136,4.59828252038412,153.9251,5.04294177432158,230.2016,5.4432900571895,0.929792,0.657412225088247,1.123987,0.753294982833655,1.363472,0.860131724343662,105.54528,4.66857005911199,169.55561,5.13906140190327,260.67584,5.56710648582465,1.0005536,0.693423942257893,1.2769307,0.822828351835846,1.6616608,3,0.978950288863688,1.38629436111989,3.5,1.50407739677627,4,1.6094379124341,0.704,0.532978428407124,0.773,0.572673027092071,0.842,0.610851937833115,"dummy",0.566,0.448524597568611,0.428,0.356274863917393,0.0943577370478754,0,76,0.12987012987013,66,0.254642218373581,0.0606307799884674
"311",563,1,3111,202001,61,331,0.1,87,58,76,115,131,194,110,122,0.17,0.22,0.54,0.24,0.3,489.064,6.19453599482053,542.232,6.29753648467135,606.168,6.40880552377041,0.39784,0.334928188048646,0.51202,0.413446505183086,0.65328,0.502761193483908,503.32,6.22321098722946,568.643,6.34500984882145,651.224,6.48038806120623,0.428944,0.356935709936324,0.569644,0.450848842055831,0.751584,0.560520521397792,512.80672,6.24184716360933,589.14754,6.38037257343464,691.20096,6.53987631808269,0.452272,0.37312922668263,0.620065,0.482466271896158,0.849888,400,0.615125096717041,5.99396142730657,411.5,6.02223620577474,423,6.04973345523196,0.202,0.183986836113016,0.219,0.198030850499135,0.236,0.211880359035499,"dummy",0.168,0.155292884406035,0.134,0.12575120530556,0.0743167763418488,5.80513496891649,653,0.0932721712538226,592,0.0953101798043249,0.0095441088128583
"312",563,2,3121,202002,52,150,0.06,61,87,58,331,115,131,194,110,0.1,0.17,0.22,0.54,0.24,418.296,6.03857711442217,482.983,6.18204978213283,555.472,6.32161685498438,0.22872,0.205972977125236,0.28876,0.253680515775766,0.36144,0.30854296311911,443.4384,6.09681146267333,529.5624,6.27393757601896,634.9344,6.45509541336626,0.298704,0.261366844132244,0.418414,0.349539346005518,0.582624,0.459084228996458,451.992,6.11587446528294,548.0501,6.30818969417648,670.9792,6.51022738766316,0.3173664,0.275634592117056,0.4587508,0.377580453033217,0.6612672,348.6,0.50758068464108,5.85678964378138,381.7,5.94725139243166,414.8,6.03020437542391,0.12,0.113328685307003,0.13,0.122217632724249,0.14,0.131028262406404,"dummy",0.1,0.0953101798043249,0.08,0.0769610411361284,0.105003667542954,5.01727983681492,502,0.10337972166998,450,0.0582689081239758,0.012158796153644
"313",563,3,3131,202003,75,84,0.03,52,61,87,150,331,115,131,194,0.06,0.1,0.17,0.22,0.54,318,5.76519110278484,390.635,5.9703302835777,474.72,6.16482944585904,0.13872,0.129904824568824,0.17931,0.164929521684382,0.22904,0.206233376840267,334.9776,5.81704449107422,422.0881,6.04758043159189,528.3776,6.27170197684644,0.167232,0.154635133889009,0.232132,0.208746002229085,0.319152,0.276989105912981,350.06304,5.86096580847911,454.69368,6.12182082940035,591.94752,6.38510589592461,0.2092224,0.18997750839598,0.3228898,0.279818586123114,0.4960992,174,0.402861187514292,5.16478597392351,189,5.24702407216049,204,5.32300997913841,0.066,0.0639133257436529,0.072,0.0695260626486103,0.078,0.0751074724868055,"dummy",0.054,0.0525924501191706,0.042,0.0411419433311752,0.120473696149521,4.44265125649032,527,0.142045454545455,452,0.0295588022415444,0.0111003140312104
"314",563,4,3141,202004,80,0,0.17,75,52,61,84,150,331,115,131,0.03,0.06,0.1,0.17,0.22,175.896,5.1755619892651,245.833,5.50871199459994,332.672,5.81015847453535,0.2312,0.207989303542532,0.2547,0.226896500183517,0.2836,0.249668630253565,190.8,5.25645316244934,273.4445,5.61474905471493,379.776,5.94221127572095,0.253232,0.22572581440124,0.295517,0.258909843280515,0.353232,0.30249580529483,200.98656,5.30820116053421,295.46167,5.69191793520754,422.70208,6.04903056675428,0.2703392,0.239283951423393,0.3324924,0.287051173476869,0.4253216,50.4,0.35439747246829,3.93963817246112,58.8,4.09100566095659,67.2,4.22244456484942,0.188,0.172271220940453,0.191,0.174793290373163,0.194,0.17730901497041,"dummy",0.182,0.167207918983906,0.176,0.162118849476435,0.0795925074572932,0,506,0.157790927021696,426,0.157003748809665,0.0104698247742292
"315",563,5,3151,202005,19,0,0.07,80,75,52,0,84,150,331,115,0.17,0.03,0.06,0.1,0.17,62.64,4.15324220346959,92.61,4.53913721538365,130.56,4.87946302132086,0.19576,0.178781966495422,0.22428,0.202352916098908,0.25592,0.227868371749925,105.5376,4.66849797448461,172.0831,5.15377182598898,266.1376,5.5877638814553,0.20872,0.189561948449448,0.24829,0.221774614747964,0.29688,0.259961379851181,114.48,4.74909735479473,191.41115,5.2596344887354,303.8208,5.71972406295396,0.2219392,0.200439105010789,0.2768619,0.244405427114703,0.3525856,0,0.302018019939086,0,0,0,0,0,0.172,0.158711691154821,0.189,0.173112617708645,0.206,0.187309098304994,"dummy",0.138,0.129272335704139,0.104,0.0989399478549036,0.0706138773204193,0,113,0.166666666666667,94,0.0676586484738149,0.0416587487262696
"316",564,1,3161,202001,37,68,0.74,51,37,32,35,48,71,47,41,1.42,1.52,3.04,2.08,2.22,121.616,4.80905752069661,140.373,4.95140178756345,163.072,5.10030535587143,2.79584,1.33390573022817,3.52152,1.50884822049946,4.40528,1.68737625363469,127.7072,4.85754005709321,151.6577,5.02819816009673,182.3232,5.21125071530354,3.065408,1.40251410696683,4.020928,1.6136147771768,5.257248,1.83374047183888,130.89536,4.88200888093923,158.54857,5.07234838997647,195.75808,5.28197495379862,3.2380352,1.44409976561624,4.3940434,1.68529527066218,5.9846976,89,1.94372169900154,4.49980967033027,92.5,4.53796143629464,96,4.57471097850338,1.592,0.952429778490028,1.734,1.00576573830176,1.876,1.0564004398588,"dummy",1.308,0.836381348645853,1.024,0.705075751425219,0.101576441419204,4.23410650459726,257,0.143410852713178,220,0.553885113226438,0.0189225150424001
"317",564,2,3171,202002,38,27,0.45,37,51,37,68,35,48,71,47,0.74,1.42,1.52,3.04,2.08,90.768,4.51926365297897,108.214,4.69330926022143,128.376,4.86272289345836,1.73352,1.00559015595319,2.18516,1.15850252324117,2.72904,1.31615082787554,99.9696,4.61481948143564,125.2611,4.83835198508274,157.4576,5.06548704964428,2.127504,1.14023524233493,2.915064,1.36483167669101,3.974224,1.60426937854493,103.62432,4.65037602938589,133.16039,4.89903602448747,172.85856,5.15824209509045,2.2892448,1.19065799435506,3.2646496,1.45036002047595,4.6557984,67.8,1.73268128439467,4.2312037449393,74.6,4.32545628318549,81.4,4.41158543691543,0.894,0.638690994763886,0.968,0.677017798630062,1.042,0.713929719742474,"dummy",0.746,0.55732745741741,0.598,0.468752847344083,0.135743213028696,3.3322045101752,233,0.162393162393162,195,0.371563556432483,0.0198734018349824
"318",564,3,3181,202003,32,18,0.47,38,37,51,27,68,35,48,71,0.45,0.74,1.42,1.52,3.04,66.24,4.20826830854041,82.225,4.42154778346109,101.04,4.62536489327361,1.31312,0.838597262577995,1.63466,0.968754141409883,2.03064,1.10877381833935,72.4608,4.29675193061265,93.7498,4.55123973314237,120.7008,4.80156557351337,1.510112,0.920327373662127,1.999612,1.0984829469705,2.653232,1.2956122552408,77.98176,4.36921693973278,105.68277,4.66985966448103,143.96608,4.97649978401996,1.7465024,1.01032824763959,2.5105448,1.25577123910859,3.6493792,34.2,1.53673370531028,3.56104608260405,36.9,3.63495111208838,39.6,3.70376806660769,0.74,0.553885113226438,0.785,0.579418415231602,0.83,0.60431596685333,"dummy",0.65,0.500775287912489,0.56,0.444685821261446,0.127602558564614,2.94443897916644,262,0.121673003802281,230,0.385262400790645,0.0166129921662843
"319",564,4,3191,202004,48,0,1.08,32,38,37,18,27,68,35,48,0.47,0.45,0.74,1.42,1.52,35.208,3.58928008889118,49.154,3.91509827194507,66.496,4.21206833686333,1.68384,0.98724860481391,1.88332,1.05894240798753,2.12288,1.13875565297096,39.744,3.7073085895823,57.5575,4.07000917748493,80.832,4.40466836515471,1.867872,1.05357029133694,2.224262,1.1707040868512,2.704512,1.30955153617288,43.47648,3.79496051012021,65.62486,4.19907778117048,96.56064,4.5804741333918,1.9860672,1.09395720388721,2.4797284,1.24695424476363,3.2025856,10.8,1.43569995492127,2.46809953147162,12.6,2.61006979274201,14.4,2.73436750941958,1.362,0.859508717775171,1.409,0.879211723632734,1.456,0.898534010284896,"dummy",1.268,0.818898385865506,1.174,0.776568788699018,0.138802246466418,0,219,0.218181818181818,171,0.732367893713227,0.0172498205005464
"320",564,5,3201,202005,8,0,0.47,48,32,38,0,18,27,68,35,1.08,0.47,0.45,0.74,1.42,12.312,2.58866588407885,18.081,2.9486930755482,25.344,3.27124054507406,1.3844,0.868947520363634,1.61065,0.959599232474348,1.8652,1.05263815575816,21.1248,3.09669915130511,34.4078,3.56693213485171,53.1968,3.99262186611223,1.480304,0.908381133309659,1.788324,1.02544069848474,2.168304,1.15319642894431,23.8464,3.21271287283279,40.29025,3.72062639461447,64.6656,4.18457519628313,1.5907232,0.951937064533848,2.0269834,1.10756654604701,2.6336096,0,1.29022653437359,0,0,0,0,0,1.118,0.750472247179215,1.226,0.800206252853353,1.334,0.847583533864364,"dummy",0.902,0.642905964123199,0.686,0.522358859579664,0.0853994938016965,0,62,0.126984126984127,54,0.385262400790645,0.0509954424259173
"321",565,1,3211,202001,0,13,0.12,22,17,25,9,16,17,6,15,0.3,0.34,0.8,0.44,0.48,27.832,3.36148588142593,32.971,3.52550721947839,39.144,3.69247298962407,0.5952,0.466999120225437,0.771,0.571544358800696,0.9872,0.686726612757023,28.6096,3.38809863307257,34.4116,3.567039450079,41.6016,3.75189181125546,0.652224,0.502122259127195,0.876644,0.629485075257795,1.167424,0.773539365620684,29.776,3.42673516544999,36.93265,3.63581221880211,46.5168,3.86108333271961,0.6895488,0.524461511040356,0.9573176,0.67157496446466,1.3247104,18.4,0.843595472141401,2.96527306606928,19.3,3.01062088604774,20.2,3.05400118167797,0.3,0.262364264467491,0.33,0.285178942233662,0.36,0.307484699747961,"dummy",0.24,0.215111379616945,0.18,0.165514438477573,0.167873188379113,2.63905732961526,9,0,9,0.113328685307003,0.342673516544999
"322",565,2,3221,202002,4,5,0.08,0,22,17,13,9,16,17,6,0.12,0.3,0.34,0.8,0.44,19.496,3.02022974515438,23.998,3.21879582166803,29.352,3.41286241319266,0.33344,0.287762069251952,0.42762,0.356008722062214,0.54208,0.433132154469831,21.6992,3.12232968157558,28.0797,3.37004033624347,36.3152,3.61940075034388,0.43712,0.362641110917236,0.6197,0.482240946910214,0.86976,0.625810080383935,22.16576,3.14267532644613,29.08812,3.40413040946107,38.28128,3.67074806951338,0.4713344,0.386169744132189,0.6936508,0.526886435665003,1.0139392,12.8,0.700092605161438,2.62466859216316,14.1,2.71469474382088,15.4,2.79728133483015,0.152,0.141499562273699,0.164,0.151862349309246,0.176,0.162118849476435,"dummy",0.128,0.120446153075867,0.104,0.0989399478549036,3.67074806951338,1.79175946922805,15,0.25,11,0.0769610411361284,0.196417207902883
"323",565,3,3231,202003,1,7,0.09,4,0,22,5,13,9,16,17,0.08,0.12,0.3,0.34,0.8,16.624,2.86926160950004,19.957,3.04247271943781,23.928,3.21599166968834,0.246,0.219938420365261,0.3077,0.26826986893032,0.3844,0.325266832779052,18.6976,2.98049680091121,23.7986,3.21078719996458,30.4816,3.44940324817883,0.290064,0.254691829546027,0.389334,0.32882449562929,0.523664,0.421117960515888,20.01952,3.04545152979321,26.65579,3.31983510930152,36.05216,3.61232664963788,0.352272,0.301786140818052,0.52379,0.421200652494223,0.785808,10,0.579870973875915,2.39789527279837,10.5,2.4423470353692,11,2.484906649788,0.138,0.129272335704139,0.146,0.136277618292548,0.154,0.143234168085908,"dummy",0.122,0.115112807100504,0.106,0.100749903100143,0.722465329927576,2.07944154167984,16,0.0588235294117647,15,0.0861776962410524,0.179144207634895
"324",565,4,3241,202004,10,0,0.21,1,4,0,7,5,13,9,16,0.09,0.08,0.12,0.3,0.34,8.808,2.28319837919386,11.809,2.550148048849,15.456,2.80069015235066,0.31872,0.276661569168315,0.35336,0.302590389184899,0.39464,0.332636317452823,9.9744,2.39556528776292,13.9699,2.70604151838251,19.1424,3.00282704602986,0.3576,0.30571843493788,0.42539,0.354445460486448,0.51752,0.417077423436331,11.21856,2.50295610719262,16.65902,2.87124670099731,24.38528,3.23416947847443,0.3840384,0.325005602475314,0.4825338,0.393752650955306,0.6289312,4.2,0.487924094228314,1.64865862558738,4.9,1.77495235091167,5.6,1.88706964903238,0.264,0.234281295724666,0.273,0.24137631957527,0.282,0.248421358498478,"dummy",0.246,0.219938420365261,0.228,0.205386829724951,1.61708473923721,0,18,0.526315789473684,8,0.19062035960865,0.131734531957506
"325",565,5,3251,202005,3,0,0.1,10,1,4,0,7,5,13,9,0.21,0.09,0.08,0.12,0.3,3.6,1.52605630349505,5.145,1.815638743018,7.04,2.08442908319088,0.27568,0.243479369772048,0.31854,0.276525063855772,0.36656,0.3122966332157,5.2848,1.83813401973795,8.2663,2.22638416290031,12.3648,2.5926243850195,0.291232,0.25559680137391,0.347352,0.298141184744808,0.415712,0.347632584754503,5.98464,1.94371345236858,9.77893,2.37759330266949,15.31392,2.79201873110273,0.31456,0.273502008877947,0.397773,0.334880255806227,0.514016,0,0.41476572299112,0,0,0,0,0,0.226,0.20375683751402,0.247,0.220740666697899,0.268,0.237440856015034,"dummy",0.184,0.168898536461814,0.142,0.132781111233818,0.253819884645703,0,4,0.6,1,0.0953101798043249,0.388742690473716
"326",566,1,3261,202001,36,164,0.12,50,44,40,8,8,100,140,132,0.3,0.34,0.84,0.46,0.48,193.28,5.26930041747754,207.82,5.34147263686196,226.72,5.42811680408288,0.60384,0.472400753845457,0.78472,0.579261540182257,1.00768,0.696979826580122,211.424,5.35858427733469,241.434,5.49072950838548,284.064,5.65271371646202,0.663456,0.508897365871095,0.895166,0.639306433642417,1.196096,0.786681238538769,221.68832,5.40577312564948,263.61924,5.57829196256721,327.31776,5.79398191990699,0.7007808,0.531087439736559,0.9758396,0.680993421941813,1.3533824,168.8,0.855853612478043,5.13462127387725,169.6,5.13932163505758,170.4,5.14400000616368,0.3,0.262364264467491,0.33,0.285178942233662,0.36,0.307484699747961,"dummy",0.24,0.215111379616945,0.18,0.165514438477573,0.113607488625627,5.10594547390058,320,0.11214953271028,284,0.113328685307003,0.0168404147216495
"327",566,2,3271,202002,44,152,0.08,36,50,44,164,8,8,100,140,0.12,0.3,0.34,0.84,0.46,255.008,5.54520869399129,273.464,5.61482010480801,292.416,5.68159139728268,0.33344,0.287762069251952,0.42762,0.356008722062214,0.54208,0.433132154469831,267.968,5.59459241341784,297.474,5.69868282686149,333.376,5.8122661083,0.442304,0.366241834951606,0.629304,0.488152929765801,0.886144,0.634534533364464,278.8544,5.63426946792236,321.0038,5.77456334671701,379.2512,5.94083208695296,0.4780736,0.390739618309184,0.7066162,0.534512579633596,1.0368768,250.4,0.711417654315957,5.52704529615615,266.8,5.59024043325707,283.2,5.649678215663,0.152,0.141499562273699,0.164,0.151862349309246,0.176,0.162118849476435,"dummy",0.128,0.120446153075867,0.104,0.0989399478549036,0.160563029377107,5.03043792139244,321,0.136645962732919,277,0.0769610411361284,0.0174977312668396
"328",566,3,3281,202003,38,81,0.09,44,36,50,152,164,8,8,100,0.08,0.12,0.3,0.34,0.84,232.968,5.45518435386952,270.504,5.60397687223047,311.656,5.74510354461759,0.246,0.219938420365261,0.3077,0.26826986893032,0.3844,0.325266832779052,234.0048,5.45960593946748,272.4248,5.61102662975901,314.9328,5.7555295327441,0.290064,0.254691829546027,0.389334,0.32882449562929,0.523664,0.421117960515888,241.7808,5.49215897862857,289.2318,5.67067991404696,347.7008,5.85421424791471,0.3553824,0.304083628538918,0.5305128,0.425602842648332,0.7989152,172.2,0.5871838165589,5.15444699612833,187.4,5.23856736214226,202.6,5.31615728467637,0.138,0.129272335704139,0.146,0.136277618292548,0.154,0.143234168085908,"dummy",0.122,0.115112807100504,0.106,0.100749903100143,0.13009364995366,4.40671924726425,325,0.116564417177914,287,0.0861776962410524,0.016847113431376
